"04","1206.28","9.8","1752.51","41.0"
"05","1097.44","13104.24","2722.19","81.23"
"06","1470.43","19.55000000000001","1539.49","183.53"
"07","2070.76","186.05","1629.4","286.42"
"08","1864.09","91.41999999999999","1345.91","268.14"
"09","2198.12","260.9","2021.14","120.44"
"10","742.47","118.5","3542.04","52.5"
